timestamp,open,high,low,close,volume,symbol,timeframe
2026-02-25T00:00:00,6906.5,6907.5,6905.75,6906.75,265,ES,3m
2026-02-25T00:03:00,6907.0,6907.75,6906.5,6907.75,170,ES,3m
2026-02-25T00:06:00,6907.75,6908.5,6907.75,6908.25,200,ES,3m
2026-02-25T00:09:00,6908.25,6910.25,6908.0,6909.75,314,ES,3m
2026-02-25T00:12:00,6909.75,6909.75,6906.5,6907.0,220,ES,3m
2026-02-25T00:15:00,6907.0,6907.25,6906.5,6906.75,110,ES,3m
2026-02-25T00:18:00,6906.5,6907.0,6905.5,6905.75,213,ES,3m
2026-02-25T00:21:00,6905.5,6905.75,6903.75,6904.25,405,ES,3m
2026-02-25T00:24:00,6904.25,6905.0,6903.5,6905.0,269,ES,3m
2026-02-25T00:27:00,6904.75,6905.5,6904.5,6904.5,114,ES,3m
2026-02-25T00:30:00,6904.75,6905.75,6903.5,6904.25,241,ES,3m
2026-02-25T00:33:00,6904.25,6904.25,6903.25,6903.5,148,ES,3m
2026-02-25T00:36:00,6903.25,6904.5,6902.75,6904.25,236,ES,3m
2026-02-25T00:39:00,6904.25,6905.25,6904.25,6904.25,309,ES,3m
2026-02-25T00:42:00,6904.25,6905.0,6903.5,6904.5,165,ES,3m
2026-02-25T00:45:00,6904.75,6907.25,6904.5,6907.0,242,ES,3m
2026-02-25T00:48:00,6907.0,6907.75,6906.75,6907.25,165,ES,3m
2026-02-25T00:51:00,6907.25,6907.5,6906.5,6906.5,95,ES,3m
2026-02-25T00:54:00,6906.25,6906.5,6904.0,6904.0,277,ES,3m
2026-02-25T00:57:00,6904.0,6904.5,6903.25,6904.25,168,ES,3m
2026-02-25T01:00:00,6904.0,6904.5,6902.5,6903.25,245,ES,3m
2026-02-25T01:03:00,6903.5,6904.0,6903.0,6904.0,212,ES,3m
2026-02-25T01:06:00,6904.0,6905.25,6903.75,6904.75,279,ES,3m
2026-02-25T01:09:00,6904.75,6905.75,6904.25,6905.5,201,ES,3m
2026-02-25T01:12:00,6905.5,6906.0,6904.25,6906.0,204,ES,3m
2026-02-25T01:15:00,6906.0,6906.0,6904.75,6905.75,199,ES,3m
2026-02-25T01:18:00,6905.75,6906.5,6905.25,6906.5,223,ES,3m
2026-02-25T01:21:00,6906.5,6908.75,6906.25,6907.0,497,ES,3m
2026-02-25T01:24:00,6907.0,6908.75,6906.75,6908.5,332,ES,3m
2026-02-25T01:27:00,6908.75,6909.5,6905.75,6906.0,535,ES,3m
2026-02-25T01:30:00,6905.75,6907.75,6905.0,6907.0,381,ES,3m
2026-02-25T01:33:00,6907.0,6908.0,6906.75,6908.0,81,ES,3m
2026-02-25T01:36:00,6908.0,6909.25,6907.75,6908.75,121,ES,3m
2026-02-25T01:39:00,6909.0,6909.25,6906.5,6907.75,290,ES,3m
2026-02-25T01:42:00,6908.0,6908.5,6907.0,6907.0,117,ES,3m
2026-02-25T01:45:00,6906.75,6907.0,6905.5,6906.75,235,ES,3m
2026-02-25T01:48:00,6906.5,6906.75,6904.75,6905.75,196,ES,3m
2026-02-25T01:51:00,6905.75,6906.5,6905.5,6905.75,107,ES,3m
2026-02-25T01:54:00,6906.0,6906.0,6905.25,6905.5,70,ES,3m
2026-02-25T01:57:00,6905.5,6906.0,6905.25,6905.5,97,ES,3m
2026-02-25T02:00:00,6905.75,6907.75,6905.5,6905.5,322,ES,3m
2026-02-25T02:03:00,6905.5,6907.0,6904.5,6906.25,301,ES,3m
2026-02-25T02:06:00,6906.25,6906.25,6905.0,6906.25,126,ES,3m
2026-02-25T02:09:00,6906.25,6908.25,6906.25,6907.25,196,ES,3m
2026-02-25T02:12:00,6907.5,6907.75,6905.5,6905.5,289,ES,3m
2026-02-25T02:15:00,6905.5,6906.75,6904.75,6906.5,223,ES,3m
2026-02-25T02:18:00,6906.5,6906.5,6904.0,6904.75,298,ES,3m
2026-02-25T02:21:00,6904.75,6906.25,6904.5,6905.75,157,ES,3m
2026-02-25T02:24:00,6905.5,6905.5,6904.5,6904.5,96,ES,3m
2026-02-25T02:27:00,6904.5,6905.75,6904.0,6905.5,152,ES,3m
2026-02-25T02:30:00,6905.5,6905.5,6904.25,6904.5,172,ES,3m
2026-02-25T02:33:00,6904.5,6904.5,6901.25,6901.5,532,ES,3m
2026-02-25T02:36:00,6901.25,6903.25,6901.0,6902.75,320,ES,3m
2026-02-25T02:39:00,6902.5,6903.75,6902.5,6903.5,170,ES,3m
2026-02-25T02:42:00,6903.5,6904.25,6902.5,6903.0,360,ES,3m
2026-02-25T02:45:00,6903.0,6904.5,6903.0,6904.0,175,ES,3m
2026-02-25T02:48:00,6903.75,6905.25,6903.75,6904.25,184,ES,3m
2026-02-25T02:51:00,6904.25,6905.0,6904.0,6905.0,202,ES,3m
2026-02-25T02:54:00,6905.0,6905.75,6904.0,6904.25,245,ES,3m
2026-02-25T02:57:00,6904.25,6904.75,6903.5,6903.5,230,ES,3m
2026-02-25T03:00:00,6903.75,6909.25,6903.75,6908.75,1144,ES,3m
2026-02-25T03:03:00,6909.0,6912.25,6907.5,6912.0,1404,ES,3m
2026-02-25T03:06:00,6912.0,6912.5,6908.25,6908.25,841,ES,3m
2026-02-25T03:09:00,6908.25,6909.0,6906.75,6907.75,528,ES,3m
2026-02-25T03:12:00,6908.25,6909.25,6906.5,6908.25,386,ES,3m
2026-02-25T03:15:00,6908.25,6909.0,6906.75,6908.75,338,ES,3m
2026-02-25T03:18:00,6908.75,6913.5,6908.75,6913.25,704,ES,3m
2026-02-25T03:21:00,6913.25,6913.5,6911.0,6912.75,520,ES,3m
2026-02-25T03:24:00,6912.75,6914.5,6912.0,6913.5,533,ES,3m
2026-02-25T03:27:00,6913.25,6913.25,6911.75,6912.0,361,ES,3m
2026-02-25T03:30:00,6912.0,6912.75,6910.25,6910.5,347,ES,3m
2026-02-25T03:33:00,6910.5,6911.25,6909.5,6910.75,305,ES,3m
2026-02-25T03:36:00,6910.5,6913.25,6910.25,6913.0,240,ES,3m
2026-02-25T03:39:00,6913.0,6913.0,6911.25,6911.75,284,ES,3m
2026-02-25T03:42:00,6912.0,6913.25,6911.75,6912.5,287,ES,3m
2026-02-25T03:45:00,6912.75,6913.25,6911.0,6912.25,345,ES,3m
2026-02-25T03:48:00,6912.25,6914.25,6912.25,6912.75,609,ES,3m
2026-02-25T03:51:00,6912.5,6913.0,6911.0,6911.5,268,ES,3m
2026-02-25T03:54:00,6911.25,6913.0,6910.75,6913.0,291,ES,3m
2026-02-25T03:57:00,6912.75,6912.75,6911.0,6912.25,357,ES,3m
2026-02-25T04:00:00,6912.0,6913.0,6911.0,6912.25,567,ES,3m
2026-02-25T04:03:00,6912.25,6912.75,6909.0,6910.25,649,ES,3m
2026-02-25T04:06:00,6910.25,6912.5,6909.5,6912.5,444,ES,3m
2026-02-25T04:09:00,6912.5,6914.5,6911.75,6913.25,433,ES,3m
2026-02-25T04:12:00,6913.25,6914.5,6912.75,6914.0,199,ES,3m
2026-02-25T04:15:00,6914.0,6914.0,6912.0,6914.0,465,ES,3m
2026-02-25T04:18:00,6914.0,6914.5,6912.75,6913.5,367,ES,3m
2026-02-25T04:21:00,6913.5,6914.25,6913.0,6913.25,242,ES,3m
2026-02-25T04:24:00,6913.25,6913.5,6912.0,6913.0,219,ES,3m
2026-02-25T04:27:00,6913.0,6913.25,6910.75,6912.0,191,ES,3m
2026-02-25T04:30:00,6912.0,6913.0,6911.75,6911.75,220,ES,3m
2026-02-25T04:33:00,6911.5,6913.5,6911.5,6912.25,227,ES,3m
2026-02-25T04:36:00,6912.0,6914.0,6911.5,6913.75,233,ES,3m
2026-02-25T04:39:00,6913.75,6915.0,6913.25,6914.5,348,ES,3m
2026-02-25T04:42:00,6914.5,6915.5,6914.0,6915.25,471,ES,3m
2026-02-25T04:45:00,6915.25,6915.75,6913.5,6913.5,511,ES,3m
2026-02-25T04:48:00,6913.5,6914.75,6912.5,6913.25,589,ES,3m
2026-02-25T04:51:00,6913.25,6914.5,6913.25,6913.5,130,ES,3m
2026-02-25T04:54:00,6914.0,6915.25,6914.0,6915.0,333,ES,3m
2026-02-25T04:57:00,6915.0,6915.5,6914.5,6914.75,149,ES,3m
2026-02-25T05:00:00,6915.0,6915.5,6914.0,6914.0,435,ES,3m
2026-02-25T05:03:00,6914.25,6914.25,6911.25,6911.25,557,ES,3m
2026-02-25T05:06:00,6911.0,6913.0,6911.0,6913.0,723,ES,3m
2026-02-25T05:09:00,6912.5,6912.75,6911.5,6911.75,161,ES,3m
2026-02-25T05:12:00,6911.75,6912.5,6911.5,6912.5,183,ES,3m
2026-02-25T05:15:00,6912.5,6913.25,6912.25,6912.5,229,ES,3m
2026-02-25T05:18:00,6912.75,6912.75,6911.5,6911.75,253,ES,3m
2026-02-25T05:21:00,6911.75,6914.75,6911.0,6913.75,811,ES,3m
2026-02-25T05:24:00,6913.75,6914.0,6912.75,6913.25,357,ES,3m
2026-02-25T05:27:00,6913.25,6915.0,6912.75,6914.0,628,ES,3m
2026-02-25T05:30:00,6913.75,6914.75,6913.25,6914.0,227,ES,3m
2026-02-25T05:33:00,6914.0,6914.75,6913.25,6914.75,350,ES,3m
2026-02-25T05:36:00,6914.75,6917.5,6914.75,6917.0,557,ES,3m
2026-02-25T05:39:00,6917.0,6917.5,6916.25,6917.0,272,ES,3m
2026-02-25T05:42:00,6917.0,6917.0,6916.0,6916.25,217,ES,3m
2026-02-25T05:45:00,6916.25,6916.25,6915.0,6915.5,271,ES,3m
2026-02-25T05:48:00,6915.75,6916.0,6914.25,6914.25,260,ES,3m
2026-02-25T05:51:00,6914.25,6915.0,6913.75,6914.0,309,ES,3m
2026-02-25T05:54:00,6914.0,6914.0,6911.75,6912.25,583,ES,3m
2026-02-25T05:57:00,6912.0,6912.75,6911.0,6912.25,244,ES,3m
2026-02-25T06:00:00,6912.25,6913.0,6911.5,6911.75,494,ES,3m
2026-02-25T06:03:00,6911.75,6912.75,6911.5,6912.5,238,ES,3m
2026-02-25T06:06:00,6912.5,6913.25,6911.25,6913.0,205,ES,3m
2026-02-25T06:09:00,6913.0,6913.25,6912.0,6912.75,150,ES,3m
2026-02-25T06:12:00,6912.75,6913.5,6912.5,6913.5,291,ES,3m
2026-02-25T06:15:00,6913.25,6914.25,6913.0,6913.0,326,ES,3m
2026-02-25T06:18:00,6913.0,6913.75,6912.5,6913.0,307,ES,3m
2026-02-25T06:21:00,6913.0,6915.25,6912.25,6915.0,418,ES,3m
2026-02-25T06:24:00,6915.0,6915.0,6914.25,6914.5,202,ES,3m
2026-02-25T06:27:00,6914.75,6915.0,6914.25,6914.25,253,ES,3m
2026-02-25T06:30:00,6914.5,6917.0,6914.5,6916.25,652,ES,3m
2026-02-25T06:33:00,6916.25,6919.0,6916.25,6918.75,1201,ES,3m
2026-02-25T06:36:00,6918.5,6918.5,6917.25,6918.25,522,ES,3m
2026-02-25T06:39:00,6918.5,6920.25,6918.5,6919.75,404,ES,3m
2026-02-25T06:42:00,6919.75,6920.25,6918.5,6920.25,612,ES,3m
2026-02-25T06:45:00,6920.25,6922.25,6919.75,6921.75,938,ES,3m
2026-02-25T06:48:00,6921.75,6922.25,6921.0,6921.5,493,ES,3m
2026-02-25T06:51:00,6921.5,6922.5,6921.0,6922.25,410,ES,3m
2026-02-25T06:54:00,6922.25,6924.25,6922.25,6923.75,997,ES,3m
2026-02-25T06:57:00,6923.75,6924.25,6923.25,6924.0,637,ES,3m
2026-02-25T07:00:00,6923.75,6924.5,6921.5,6924.0,1520,ES,3m
2026-02-25T07:03:00,6924.0,6924.25,6921.25,6922.25,610,ES,3m
2026-02-25T07:06:00,6922.25,6923.25,6921.75,6923.0,400,ES,3m
2026-02-25T07:09:00,6923.0,6923.75,6920.0,6920.5,764,ES,3m
2026-02-25T07:12:00,6920.75,6921.75,6920.25,6921.75,655,ES,3m
2026-02-25T07:15:00,6921.75,6922.75,6921.25,6922.0,439,ES,3m
2026-02-25T07:18:00,6922.0,6927.5,6922.0,6927.0,2056,ES,3m
2026-02-25T07:21:00,6926.75,6928.75,6926.5,6927.0,1009,ES,3m
2026-02-25T07:24:00,6927.25,6928.25,6926.75,6927.0,777,ES,3m
2026-02-25T07:27:00,6927.25,6928.0,6924.5,6925.0,610,ES,3m
2026-02-25T07:30:00,6925.0,6925.0,6922.75,6924.25,754,ES,3m
2026-02-25T07:33:00,6924.25,6927.5,6924.25,6926.25,1145,ES,3m
2026-02-25T07:36:00,6926.0,6927.25,6925.75,6926.25,522,ES,3m
2026-02-25T07:39:00,6926.25,6926.25,6925.0,6925.0,257,ES,3m
2026-02-25T07:42:00,6925.0,6925.75,6924.0,6925.0,670,ES,3m
2026-02-25T07:45:00,6925.0,6927.25,6925.0,6926.25,577,ES,3m
2026-02-25T07:48:00,6926.25,6927.0,6924.0,6927.0,961,ES,3m
2026-02-25T07:51:00,6927.0,6928.5,6926.25,6927.5,1024,ES,3m
2026-02-25T07:54:00,6927.5,6928.25,6925.0,6925.5,935,ES,3m
2026-02-25T07:57:00,6925.25,6926.5,6925.0,6926.25,373,ES,3m
2026-02-25T08:00:00,6926.25,6927.0,6925.25,6927.0,597,ES,3m
2026-02-25T08:03:00,6926.75,6927.75,6925.75,6927.0,457,ES,3m
2026-02-25T08:06:00,6927.0,6928.5,6926.5,6927.75,874,ES,3m
2026-02-25T08:09:00,6927.75,6928.25,6926.75,6927.75,445,ES,3m
2026-02-25T08:12:00,6928.0,6928.5,6927.25,6928.25,518,ES,3m
2026-02-25T08:15:00,6928.5,6928.5,6926.75,6927.75,499,ES,3m
2026-02-25T08:18:00,6927.75,6928.25,6926.25,6926.5,762,ES,3m
2026-02-25T08:21:00,6926.75,6926.75,6923.75,6925.0,1422,ES,3m
2026-02-25T08:24:00,6925.0,6926.75,6924.5,6926.0,627,ES,3m
2026-02-25T08:27:00,6926.0,6927.0,6925.75,6926.0,569,ES,3m
2026-02-25T08:30:00,6926.25,6926.25,6922.25,6924.0,1030,ES,3m
2026-02-25T08:33:00,6923.75,6924.75,6922.0,6923.75,1357,ES,3m
2026-02-25T08:36:00,6923.75,6924.75,6922.5,6924.25,997,ES,3m
2026-02-25T08:39:00,6924.0,6925.0,6923.5,6924.0,878,ES,3m
2026-02-25T08:42:00,6923.75,6924.5,6923.0,6923.5,471,ES,3m
2026-02-25T08:45:00,6923.5,6924.75,6922.75,6923.75,684,ES,3m
2026-02-25T08:48:00,6923.75,6925.25,6923.5,6924.75,741,ES,3m
2026-02-25T08:51:00,6924.75,6925.25,6924.0,6925.25,630,ES,3m
2026-02-25T08:54:00,6925.25,6929.5,6924.5,6929.0,1709,ES,3m
2026-02-25T08:57:00,6928.75,6929.0,6926.5,6927.0,1150,ES,3m
2026-02-25T09:00:00,6927.25,6930.5,6927.25,6929.5,2236,ES,3m
2026-02-25T09:03:00,6929.5,6929.5,6927.75,6928.5,2686,ES,3m
2026-02-25T09:06:00,6928.75,6930.5,6927.75,6930.25,1469,ES,3m
2026-02-25T09:09:00,6930.5,6936.5,6930.25,6935.0,4914,ES,3m
2026-02-25T09:12:00,6935.0,6935.0,6931.75,6931.75,1709,ES,3m
2026-02-25T09:15:00,6931.75,6932.25,6928.75,6929.0,2649,ES,3m
2026-02-25T09:18:00,6929.25,6930.25,6926.75,6928.75,3841,ES,3m
2026-02-25T09:21:00,6929.0,6930.25,6928.5,6929.75,1478,ES,3m
2026-02-25T09:24:00,6929.75,6930.0,6928.25,6929.25,1587,ES,3m
2026-02-25T09:27:00,6929.5,6932.5,6928.75,6930.5,4398,ES,3m
2026-02-25T09:30:00,6930.5,6941.25,6929.75,6935.25,32670,ES,3m
2026-02-25T09:33:00,6935.5,6939.25,6934.75,6938.0,13639,ES,3m
2026-02-25T09:36:00,6938.0,6943.0,6936.0,6938.25,13809,ES,3m
2026-02-25T09:39:00,6938.5,6942.0,6937.5,6939.0,12850,ES,3m
2026-02-25T09:42:00,6939.0,6940.5,6935.0,6938.0,11593,ES,3m
2026-02-25T09:45:00,6937.75,6947.75,6937.75,6945.75,15097,ES,3m
2026-02-25T09:48:00,6945.75,6947.0,6944.0,6945.0,10492,ES,3m
2026-02-25T09:51:00,6945.0,6949.0,6941.5,6943.0,12849,ES,3m
2026-02-25T09:54:00,6943.0,6944.5,6938.75,6940.5,9785,ES,3m
2026-02-25T09:57:00,6940.25,6943.0,6937.0,6942.0,10736,ES,3m
2026-02-25T10:00:00,6942.0,6944.75,6938.5,6939.5,9585,ES,3m
2026-02-25T10:03:00,6939.75,6941.0,6937.0,6937.5,7972,ES,3m
2026-02-25T10:06:00,6937.75,6938.5,6932.5,6935.25,12856,ES,3m
2026-02-25T10:09:00,6935.25,6936.75,6932.0,6934.5,7899,ES,3m
2026-02-25T10:12:00,6934.75,6937.25,6932.75,6933.75,8813,ES,3m
2026-02-25T10:15:00,6933.75,6936.5,6931.0,6934.75,10410,ES,3m
2026-02-25T10:18:00,6935.0,6936.75,6931.75,6934.0,7008,ES,3m
2026-02-25T10:21:00,6934.0,6936.0,6931.25,6934.5,7172,ES,3m
2026-02-25T10:24:00,6934.5,6938.0,6934.25,6935.75,8368,ES,3m
2026-02-25T10:27:00,6935.75,6941.0,6935.5,6940.25,7914,ES,3m
2026-02-25T10:30:00,6940.0,6942.25,6937.5,6942.0,7750,ES,3m
2026-02-25T10:33:00,6942.0,6942.0,6930.5,6932.25,11428,ES,3m
2026-02-25T10:36:00,6932.5,6934.0,6931.75,6933.5,6886,ES,3m
2026-02-25T10:39:00,6933.5,6934.75,6931.75,6934.25,5429,ES,3m
2026-02-25T10:42:00,6934.5,6936.25,6933.5,6934.25,6026,ES,3m
2026-02-25T10:45:00,6934.25,6937.25,6934.0,6935.25,5742,ES,3m
2026-02-25T10:48:00,6935.0,6935.25,6932.5,6933.5,4999,ES,3m
2026-02-25T10:51:00,6933.5,6936.5,6932.25,6933.25,4860,ES,3m
2026-02-25T10:54:00,6933.5,6934.25,6930.25,6932.0,6236,ES,3m
2026-02-25T10:57:00,6932.0,6937.5,6931.5,6937.0,5581,ES,3m
2026-02-25T11:00:00,6937.0,6940.75,6936.5,6938.5,10889,ES,3m
2026-02-25T11:03:00,6938.75,6940.0,6936.75,6938.5,5588,ES,3m
2026-02-25T11:06:00,6938.75,6941.0,6938.25,6940.5,5621,ES,3m
2026-02-25T11:09:00,6940.75,6943.0,6940.25,6941.25,6600,ES,3m
2026-02-25T11:12:00,6941.25,6941.25,6939.5,6940.25,4068,ES,3m
2026-02-25T11:15:00,6940.25,6940.25,6936.75,6937.25,6580,ES,3m
2026-02-25T11:18:00,6937.25,6939.75,6935.75,6938.75,5612,ES,3m
2026-02-25T11:21:00,6938.75,6939.0,6937.0,6938.25,3517,ES,3m
2026-02-25T11:24:00,6938.25,6942.75,6938.0,6942.0,6514,ES,3m
2026-02-25T11:27:00,6942.25,6944.75,6942.0,6943.5,6876,ES,3m
2026-02-25T11:30:00,6943.75,6947.5,6943.25,6945.75,7411,ES,3m
2026-02-25T11:33:00,6945.75,6947.25,6943.5,6944.25,6177,ES,3m
2026-02-25T11:36:00,6944.25,6944.75,6942.75,6944.5,4721,ES,3m
2026-02-25T11:39:00,6944.75,6947.25,6944.5,6947.25,6392,ES,3m
2026-02-25T11:42:00,6947.0,6948.75,6946.5,6948.0,5478,ES,3m
2026-02-25T11:45:00,6948.0,6951.5,6947.75,6951.0,7380,ES,3m
2026-02-25T11:48:00,6951.0,6953.0,6950.25,6951.25,7375,ES,3m
2026-02-25T11:51:00,6951.0,6952.5,6949.5,6951.25,5711,ES,3m
2026-02-25T11:54:00,6951.5,6951.75,6948.75,6949.75,5469,ES,3m
2026-02-25T11:57:00,6950.0,6950.0,6948.5,6949.25,4053,ES,3m
2026-02-25T12:00:00,6949.5,6952.0,6948.5,6951.25,4869,ES,3m
2026-02-25T12:03:00,6951.5,6951.75,6950.0,6951.5,5226,ES,3m
2026-02-25T12:06:00,6951.5,6952.0,6947.0,6950.5,8831,ES,3m
2026-02-25T12:09:00,6950.75,6951.5,6949.5,6951.5,3457,ES,3m
2026-02-25T12:12:00,6951.5,6952.25,6951.0,6951.75,2870,ES,3m
2026-02-25T12:15:00,6952.0,6952.5,6951.0,6951.75,3695,ES,3m
2026-02-25T12:18:00,6952.0,6952.5,6950.75,6950.75,2747,ES,3m
2026-02-25T12:21:00,6951.0,6952.25,6951.0,6951.25,2465,ES,3m
2026-02-25T12:24:00,6951.5,6951.75,6950.5,6951.25,2554,ES,3m
2026-02-25T12:27:00,6951.5,6951.5,6948.25,6948.5,3679,ES,3m
2026-02-25T12:30:00,6948.5,6950.5,6946.75,6949.75,5429,ES,3m
2026-02-25T12:33:00,6950.0,6950.75,6949.0,6950.0,2069,ES,3m
2026-02-25T12:36:00,6950.0,6952.0,6949.0,6951.0,2598,ES,3m
2026-02-25T12:39:00,6951.25,6953.25,6951.0,6952.75,3403,ES,3m
2026-02-25T12:42:00,6952.75,6953.5,6952.0,6952.0,3447,ES,3m
2026-02-25T12:45:00,6952.25,6954.0,6951.25,6953.5,4251,ES,3m
2026-02-25T12:48:00,6953.25,6953.25,6951.25,6952.25,3320,ES,3m
2026-02-25T12:51:00,6952.0,6954.75,6951.75,6954.25,3846,ES,3m
2026-02-25T12:54:00,6954.5,6954.75,6953.25,6954.0,2735,ES,3m
2026-02-25T12:57:00,6954.25,6954.5,6953.25,6954.5,2118,ES,3m
2026-02-25T13:00:00,6954.5,6956.0,6954.0,6954.25,3045,ES,3m
2026-02-25T13:03:00,6954.25,6954.75,6953.0,6953.75,3023,ES,3m
2026-02-25T13:06:00,6953.75,6954.5,6953.25,6953.75,2336,ES,3m
2026-02-25T13:09:00,6953.75,6955.25,6953.25,6955.0,2588,ES,3m
2026-02-25T13:12:00,6955.0,6955.0,6953.25,6953.75,2001,ES,3m
2026-02-25T13:15:00,6953.75,6953.75,6952.0,6952.5,3549,ES,3m
2026-02-25T13:18:00,6952.75,6953.0,6952.25,6952.75,2524,ES,3m
2026-02-25T13:21:00,6952.75,6952.75,6952.0,6952.25,2276,ES,3m
2026-02-25T13:24:00,6952.25,6952.5,6951.5,6952.5,3362,ES,3m
2026-02-25T13:27:00,6952.25,6952.5,6950.75,6952.0,2090,ES,3m
2026-02-25T13:30:00,6952.0,6953.75,6951.75,6952.5,2506,ES,3m
2026-02-25T13:33:00,6952.5,6952.5,6951.0,6951.75,2292,ES,3m
2026-02-25T13:36:00,6951.75,6952.0,6951.0,6951.75,2402,ES,3m
2026-02-25T13:39:00,6951.5,6954.0,6951.5,6954.0,2023,ES,3m
2026-02-25T13:42:00,6954.0,6955.25,6953.5,6954.5,2233,ES,3m
2026-02-25T13:45:00,6954.25,6954.75,6953.75,6953.75,1603,ES,3m
2026-02-25T13:48:00,6953.75,6955.5,6953.5,6954.5,1803,ES,3m
2026-02-25T13:51:00,6954.5,6956.0,6954.25,6955.0,2764,ES,3m
2026-02-25T13:54:00,6955.0,6955.25,6953.25,6953.25,1901,ES,3m
2026-02-25T13:57:00,6953.5,6954.5,6953.25,6953.75,1572,ES,3m
2026-02-25T14:00:00,6954.0,6957.5,6953.75,6957.0,4914,ES,3m
2026-02-25T14:03:00,6957.0,6957.5,6955.5,6957.5,2979,ES,3m
2026-02-25T14:06:00,6957.5,6958.75,6957.25,6958.0,4144,ES,3m
2026-02-25T14:09:00,6958.0,6959.0,6957.25,6957.5,3593,ES,3m
2026-02-25T14:12:00,6957.75,6958.5,6957.25,6957.5,2516,ES,3m
2026-02-25T14:15:00,6957.25,6958.25,6956.5,6958.0,2901,ES,3m
2026-02-25T14:18:00,6958.25,6959.5,6958.0,6959.0,3627,ES,3m
2026-02-25T14:21:00,6959.0,6959.75,6957.5,6957.75,2613,ES,3m
2026-02-25T14:24:00,6958.0,6958.25,6957.5,6957.5,2111,ES,3m
2026-02-25T14:27:00,6957.75,6958.5,6957.25,6957.5,2176,ES,3m
2026-02-25T14:30:00,6957.5,6959.5,6957.5,6959.25,3089,ES,3m
2026-02-25T14:33:00,6959.25,6961.25,6959.0,6961.0,4290,ES,3m
2026-02-25T14:36:00,6961.0,6962.0,6960.75,6961.75,4304,ES,3m
2026-02-25T14:39:00,6962.0,6962.0,6960.0,6960.5,3294,ES,3m
2026-02-25T14:42:00,6960.75,6961.5,6959.5,6959.5,3395,ES,3m
2026-02-25T14:45:00,6959.75,6961.25,6959.25,6960.75,3268,ES,3m
2026-02-25T14:48:00,6960.75,6961.75,6960.5,6960.75,3473,ES,3m
2026-02-25T14:51:00,6960.75,6961.0,6960.0,6960.5,2845,ES,3m
2026-02-25T14:54:00,6960.5,6961.25,6960.0,6961.0,2089,ES,3m
2026-02-25T14:57:00,6961.0,6961.0,6959.25,6959.5,2326,ES,3m
2026-02-25T15:00:00,6959.5,6962.25,6959.5,6961.25,4368,ES,3m
2026-02-25T15:03:00,6961.25,6961.25,6959.5,6960.5,3317,ES,3m
2026-02-25T15:06:00,6960.5,6961.0,6959.75,6960.25,2644,ES,3m
2026-02-25T15:09:00,6960.5,6960.5,6959.25,6959.5,3537,ES,3m
2026-02-25T15:12:00,6959.5,6960.0,6958.5,6959.5,3786,ES,3m
2026-02-25T15:15:00,6959.75,6960.5,6959.0,6960.5,3140,ES,3m
2026-02-25T15:18:00,6960.5,6960.5,6958.5,6958.75,3363,ES,3m
2026-02-25T15:21:00,6959.0,6959.0,6956.75,6958.0,4698,ES,3m
2026-02-25T15:24:00,6958.25,6959.5,6957.75,6958.25,4055,ES,3m
2026-02-25T15:27:00,6958.25,6959.25,6957.75,6957.75,2369,ES,3m
2026-02-25T15:30:00,6957.75,6957.75,6956.0,6957.25,7781,ES,3m
2026-02-25T15:33:00,6957.25,6958.5,6956.5,6957.5,4090,ES,3m
2026-02-25T15:36:00,6957.5,6960.0,6956.75,6960.0,4682,ES,3m
2026-02-25T15:39:00,6960.0,6961.5,6959.0,6961.25,6190,ES,3m
2026-02-25T15:42:00,6961.25,6961.25,6959.25,6959.25,3311,ES,3m
2026-02-25T15:45:00,6959.25,6962.0,6959.0,6961.75,4539,ES,3m
2026-02-25T15:48:00,6961.75,6965.75,6958.75,6963.25,19691,ES,3m
2026-02-25T15:51:00,6963.5,6964.25,6961.25,6962.5,11953,ES,3m
2026-02-25T15:54:00,6962.5,6963.75,6960.25,6961.75,16001,ES,3m
2026-02-25T15:57:00,6961.75,6962.25,6958.25,6959.5,59089,ES,3m
2026-02-25T16:00:00,6959.5,6961.5,6958.25,6959.0,15000,ES,3m
2026-02-25T16:03:00,6958.75,6962.5,6958.75,6961.75,3896,ES,3m
2026-02-25T16:06:00,6961.75,6963.5,6961.5,6962.25,3176,ES,3m
2026-02-25T16:09:00,6962.0,6962.75,6960.75,6961.25,2025,ES,3m
2026-02-25T16:12:00,6961.0,6963.25,6961.0,6961.75,2568,ES,3m
2026-02-25T16:15:00,6962.0,6962.5,6959.5,6960.0,1482,ES,3m
2026-02-25T16:18:00,6960.25,6961.75,6959.25,6961.25,1394,ES,3m
2026-02-25T16:21:00,6961.0,6962.5,6959.75,6960.25,565,ES,3m
2026-02-25T16:24:00,6960.75,6963.25,6958.5,6962.5,1437,ES,3m
2026-02-25T16:27:00,6962.25,6963.25,6960.25,6961.75,542,ES,3m
2026-02-25T16:30:00,6962.0,6962.0,6961.75,6962.0,31,ES,3m
